ProveAar;Opplegg;Mikrobe;Antibiotika;region;antall;Andel_R;Andel_S_I;antall_R;antall_S_I
2018;Urin;Escherichia coli;Gentamicin;Norge;1302;4.5314900154;95.468509985;59;1243
2018;Urin;Escherichia coli;Gentamicin;Oslo/Akershus;326;3.0674846626;96.932515337;10;316
2018;Urin;Escherichia coli;Gentamicin;Øst;185;4.3243243243;95.675675676;8;177
2018;Urin;Escherichia coli;Gentamicin;Sør;180;6.1111111111;93.888888889;11;169
2018;Urin;Escherichia coli;Gentamicin;Vest;198;6.0606060606;93.939393939;12;186
2018;Urin;Escherichia coli;Gentamicin;Midt;260;4.2307692308;95.769230769;11;249
2018;Urin;Escherichia coli;Gentamicin;Nord;153;4.5751633987;95.424836601;7;146
2018;Urin;Escherichia coli;Mecillinam;Oslo/Akershus;326;4.9079754601;95.09202454;16;310
2018;Urin;Escherichia coli;Mecillinam;Øst;185;3.2432432432;96.756756757;6;179
2018;Urin;Escherichia coli;Mecillinam;Sør;180;3.3333333333;96.666666667;6;174
2018;Urin;Escherichia coli;Mecillinam;Vest;198;7.5757575758;92.424242424;15;183
2018;Urin;Escherichia coli;Mecillinam;Midt;260;4.2307692308;95.769230769;11;249
2018;Urin;Escherichia coli;Mecillinam;Nord;153;3.9215686275;96.078431373;6;147
2018;Urin;Escherichia coli;Mecillinam;Norge;1302;4.6082949309;95.391705069;60;1242
2018;Urin;Escherichia coli;Meropenem;Norge;1302;0;100;0;1302
2018;Urin;Escherichia coli;Meropenem;Oslo/Akershus;326;0;100;0;326
2018;Urin;Escherichia coli;Meropenem;Øst;185;0;100;0;185
2018;Urin;Escherichia coli;Meropenem;Sør;180;0;100;0;180
2018;Urin;Escherichia coli;Meropenem;Vest;198;0;100;0;198
2018;Urin;Escherichia coli;Meropenem;Midt;260;0;100;0;260
2018;Urin;Escherichia coli;Meropenem;Nord;153;0;100;0;153
2018;Urin;Escherichia coli;Nitrofurantoin;Oslo/Akershus;326;1.5337423313;98.466257669;5;321
2018;Urin;Escherichia coli;Nitrofurantoin;Øst;185;0;100;0;185
2018;Urin;Escherichia coli;Nitrofurantoin;Sør;180;0;100;0;180
2018;Urin;Escherichia coli;Nitrofurantoin;Vest;198;1.0101010101;98.98989899;2;196
2018;Urin;Escherichia coli;Nitrofurantoin;Midt;260;0.3846153846;99.615384615;1;259
2018;Urin;Escherichia coli;Nitrofurantoin;Nord;153;2.614379085;97.385620915;4;149
2018;Urin;Escherichia coli;Nitrofurantoin;Norge;1302;0.9216589862;99.078341014;12;1290
2018;Urin;Escherichia coli;Trimetoprim;Norge;1302;22.350230415;77.649769585;291;1011
2018;Urin;Escherichia coli;Trimetoprim;Oslo/Akershus;326;26.993865031;73.006134969;88;238
2018;Urin;Escherichia coli;Trimetoprim;Øst;185;22.702702703;77.297297297;42;143
2018;Urin;Escherichia coli;Trimetoprim;Sør;180;21.111111111;78.888888889;38;142
2018;Urin;Escherichia coli;Trimetoprim;Vest;198;26.767676768;73.232323232;53;145
2018;Urin;Escherichia coli;Trimetoprim;Midt;260;18.076923077;81.923076923;47;213
2018;Urin;Escherichia coli;Trimetoprim;Nord;153;15.032679739;84.967320261;23;130
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Oslo/Akershus;326;23.312883436;76.687116564;76;250
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Øst;185;19.459459459;80.540540541;36;149
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Sør;180;17.777777778;82.222222222;32;148
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Vest;198;24.747474747;75.252525253;49;149
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Midt;260;13.846153846;86.153846154;36;224
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Nord;153;13.071895425;86.928104575;20;133
2018;Urin;Escherichia coli;Trimetoprim - sulfa;Norge;1302;19.124423963;80.875576037;249;1053
2018;Urin;Klebsiella oxytoca;Cefepim;Norge;106;0;100;0;106
2018;Urin;Klebsiella oxytoca;Cefepim;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Cefepim;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;Cefepim;Sør;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Cefepim;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Cefepim;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Cefepim;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Cefotaxim;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Cefotaxim;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;Cefotaxim;Sør;9;11.111111111;88.888888889;1;8
2018;Urin;Klebsiella oxytoca;Cefotaxim;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Cefotaxim;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Cefotaxim;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Cefotaxim;Norge;106;0.9433962264;99.056603774;1;105
2018;Urin;Klebsiella oxytoca;Ceftazidim;Norge;106;0;100;0;106
2018;Urin;Klebsiella oxytoca;Ceftazidim;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Ceftazidim;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;Ceftazidim;Sør;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Ceftazidim;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Ceftazidim;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Ceftazidim;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Sør;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Ciprofloxacin;Norge;106;0;100;0;106
2018;Urin;Klebsiella oxytoca;ESBL;Norge;106;0.9433962264;99.056603774;1;105
2018;Urin;Klebsiella oxytoca;ESBL;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;ESBL;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;ESBL;Sør;9;11.111111111;88.888888889;1;8
2018;Urin;Klebsiella oxytoca;ESBL;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;ESBL;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;ESBL;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Gentamicin;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Gentamicin;Øst;24;4.1666666667;95.833333333;1;23
2018;Urin;Klebsiella oxytoca;Gentamicin;Sør;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Gentamicin;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Gentamicin;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Gentamicin;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Gentamicin;Norge;106;0.9433962264;99.056603774;1;105
2018;Urin;Klebsiella oxytoca;Mecillinam;Norge;106;6.6037735849;93.396226415;7;99
2018;Urin;Klebsiella oxytoca;Mecillinam;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Mecillinam;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;Mecillinam;Sør;9;22.222222222;77.777777778;2;7
2018;Urin;Klebsiella oxytoca;Mecillinam;Vest;19;5.2631578947;94.736842105;1;18
2018;Urin;Klebsiella oxytoca;Mecillinam;Midt;22;13.636363636;86.363636364;3;19
2018;Urin;Klebsiella oxytoca;Mecillinam;Nord;9;11.111111111;88.888888889;1;8
2018;Urin;Klebsiella oxytoca;Meropenem;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Meropenem;Øst;24;0;100;0;24
2018;Urin;Klebsiella oxytoca;Meropenem;Sør;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Meropenem;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Meropenem;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Meropenem;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Meropenem;Norge;106;0;100;0;106
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Norge;106;6.6037735849;93.396226415;7;99
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Øst;24;4.1666666667;95.833333333;1;23
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Sør;9;22.222222222;77.777777778;2;7
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Vest;19;10.526315789;89.473684211;2;17
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Midt;22;4.5454545455;95.454545455;1;21
2018;Urin;Klebsiella oxytoca;Piperacillin - tazobactam;Nord;9;11.111111111;88.888888889;1;8
2018;Urin;Klebsiella oxytoca;Trimetoprim;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Trimetoprim;Øst;24;4.1666666667;95.833333333;1;23
2018;Urin;Klebsiella oxytoca;Trimetoprim;Sør;9;11.111111111;88.888888889;1;8
2018;Urin;Klebsiella oxytoca;Trimetoprim;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Trimetoprim;Midt;22;4.5454545455;95.454545455;1;21
2018;Urin;Klebsiella oxytoca;Trimetoprim;Nord;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Trimetoprim;Norge;106;2.8301886792;97.169811321;3;103
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Norge;106;0.9433962264;99.056603774;1;105
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Oslo/Akershus;23;0;100;0;23
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Øst;24;4.1666666667;95.833333333;1;23
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Sør;9;0;100;0;9
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Vest;19;0;100;0;19
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Midt;22;0;100;0;22
2018;Urin;Klebsiella oxytoca;Trimetoprim - sulfa;Nord;9;0;100;0;9
2018;Urin;Klebsiella pneumoniae;Cefepim;Oslo/Akershus;172;2.9069767442;97.093023256;5;167
2018;Urin;Klebsiella pneumoniae;Cefepim;Øst;77;5.1948051948;94.805194805;4;73
2018;Urin;Klebsiella pneumoniae;Cefepim;Sør;88;3.4090909091;96.590909091;3;85
2018;Urin;Klebsiella pneumoniae;Cefepim;Vest;110;5.4545454545;94.545454545;6;104
2018;Urin;Klebsiella pneumoniae;Cefepim;Midt;121;4.132231405;95.867768595;5;116
2018;Urin;Klebsiella pneumoniae;Cefepim;Nord;58;1.724137931;98.275862069;1;57
2018;Urin;Klebsiella pneumoniae;Cefepim;Norge;626;3.8338658147;96.166134185;24;602
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Norge;626;5.1118210863;94.888178914;32;594
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Oslo/Akershus;172;4.6511627907;95.348837209;8;164
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Øst;77;6.4935064935;93.506493506;5;72
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Sør;88;3.4090909091;96.590909091;3;85
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Vest;110;6.3636363636;93.636363636;7;103
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Midt;121;6.6115702479;93.388429752;8;113
2018;Urin;Klebsiella pneumoniae;Cefotaxim;Nord;58;1.724137931;98.275862069;1;57
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Oslo/Akershus;172;4.6511627907;95.348837209;8;164
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Øst;77;5.1948051948;94.805194805;4;73
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Sør;88;4.5454545455;95.454545455;4;84
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Vest;110;6.3636363636;93.636363636;7;103
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Midt;121;7.4380165289;92.561983471;9;112
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Nord;58;0;100;0;58
2018;Urin;Klebsiella pneumoniae;Ceftazidim;Norge;626;5.1118210863;94.888178914;32;594
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Norge;626;7.0287539936;92.971246006;44;582
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Oslo/Akershus;172;8.1395348837;91.860465116;14;158
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Øst;77;5.1948051948;94.805194805;4;73
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Sør;88;2.2727272727;97.727272727;2;86
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Vest;110;6.3636363636;93.636363636;7;103
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Midt;121;9.9173553719;90.082644628;12;109
2018;Urin;Klebsiella pneumoniae;Ciprofloxacin;Nord;58;8.6206896552;91.379310345;5;53
2018;Urin;Klebsiella pneumoniae;ESBL;Oslo/Akershus;172;5.2325581395;94.76744186;9;163
2018;Urin;Klebsiella pneumoniae;ESBL;Øst;77;5.1948051948;94.805194805;4;73
2018;Urin;Klebsiella pneumoniae;ESBL;Sør;88;3.4090909091;96.590909091;3;85
2018;Urin;Klebsiella pneumoniae;ESBL;Vest;110;7.2727272727;92.727272727;8;102
2018;Urin;Klebsiella pneumoniae;ESBL;Midt;121;6.6115702479;93.388429752;8;113
2018;Urin;Klebsiella pneumoniae;ESBL;Nord;58;3.4482758621;96.551724138;2;56
2018;Urin;Klebsiella pneumoniae;ESBL;Norge;626;5.4313099042;94.568690096;34;592
2018;Urin;Klebsiella pneumoniae;Gentamicin;Norge;626;3.8338658147;96.166134185;24;602
2018;Urin;Klebsiella pneumoniae;Gentamicin;Oslo/Akershus;172;2.3255813953;97.674418605;4;168
2018;Urin;Klebsiella pneumoniae;Gentamicin;Øst;77;3.8961038961;96.103896104;3;74
2018;Urin;Klebsiella pneumoniae;Gentamicin;Sør;88;4.5454545455;95.454545455;4;84
2018;Urin;Klebsiella pneumoniae;Gentamicin;Vest;110;2.7272727273;97.272727273;3;107
2018;Urin;Klebsiella pneumoniae;Gentamicin;Midt;121;4.132231405;95.867768595;5;116
2018;Urin;Klebsiella pneumoniae;Gentamicin;Nord;58;8.6206896552;91.379310345;5;53
2018;Urin;Klebsiella pneumoniae;Mecillinam;Oslo/Akershus;172;8.7209302326;91.279069767;15;157
2018;Urin;Klebsiella pneumoniae;Mecillinam;Øst;77;11.688311688;88.311688312;9;68
2018;Urin;Klebsiella pneumoniae;Mecillinam;Sør;88;7.9545454545;92.045454545;7;81
2018;Urin;Klebsiella pneumoniae;Mecillinam;Vest;110;5.4545454545;94.545454545;6;104
2018;Urin;Klebsiella pneumoniae;Mecillinam;Midt;121;15.702479339;84.297520661;19;102
2018;Urin;Klebsiella pneumoniae;Mecillinam;Nord;58;20.689655172;79.310344828;12;46
2018;Urin;Klebsiella pneumoniae;Mecillinam;Norge;626;10.862619808;89.137380192;68;558
2018;Urin;Klebsiella pneumoniae;Meropenem;Norge;626;0;100;0;626
2018;Urin;Klebsiella pneumoniae;Meropenem;Oslo/Akershus;172;0;100;0;172
2018;Urin;Klebsiella pneumoniae;Meropenem;Øst;77;0;100;0;77
2018;Urin;Klebsiella pneumoniae;Meropenem;Sør;88;0;100;0;88
2018;Urin;Klebsiella pneumoniae;Meropenem;Vest;110;0;100;0;110
2018;Urin;Klebsiella pneumoniae;Meropenem;Midt;121;0;100;0;121
2018;Urin;Klebsiella pneumoniae;Meropenem;Nord;58;0;100;0;58
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Oslo/Akershus;172;5.8139534884;94.186046512;10;162
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Øst;77;0;100;0;77
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Sør;88;6.8181818182;93.181818182;6;82
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Vest;110;5.4545454545;94.545454545;6;104
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Midt;121;10.743801653;89.256198347;13;108
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Nord;58;12.068965517;87.931034483;7;51
2018;Urin;Klebsiella pneumoniae;Piperacillin - tazobactam;Norge;626;6.7092651757;93.290734824;42;584
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Norge;626;19.968051118;80.031948882;125;501
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Oslo/Akershus;172;18.023255814;81.976744186;31;141
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Øst;77;16.883116883;83.116883117;13;64
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Sør;88;14.772727273;85.227272727;13;75
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Vest;110;20;80;22;88
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Midt;121;27.272727273;72.727272727;33;88
2018;Urin;Klebsiella pneumoniae;Trimetoprim;Nord;58;22.413793103;77.586206897;13;45
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Oslo/Akershus;172;15.697674419;84.302325581;27;145
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Øst;77;15.584415584;84.415584416;12;65
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Sør;88;13.636363636;86.363636364;12;76
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Vest;110;14.545454545;85.454545455;16;94
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Midt;121;23.140495868;76.859504132;28;93
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Nord;58;18.965517241;81.034482759;11;47
2018;Urin;Klebsiella pneumoniae;Trimetoprim - sulfa;Norge;626;16.932907348;83.067092652;106;520
2018;Urin;Klebsiella spp.;Cefepim;Norge;97;3.0927835052;96.907216495;3;94
2018;Urin;Klebsiella spp.;Cefepim;Oslo/Akershus;11;0;100;0;11
2018;Urin;Klebsiella spp.;Cefepim;Øst;14;0;100;0;14
2018;Urin;Klebsiella spp.;Cefepim;Sør;30;10;90;3;27
2018;Urin;Klebsiella spp.;Cefepim;Vest;24;0;100;0;24
2018;Urin;Klebsiella spp.;Cefepim;Midt;15;0;100;0;15
2018;Urin;Klebsiella spp.;Cefepim;Nord;3;0;100;0;3
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Oslo/Akershus;161;0;100;0;161
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Øst;62;0;100;0;62
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Sør;80;0;100;0;80
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Vest;56;0;100;0;56
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Midt;57;0;100;0;57
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Nord;16;0;100;0;16
2018;Luft;Streptococcus pneumoniae;Cefotaxim;Norge;432;0;100;0;432
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Norge;432;0;100;0;432
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Oslo/Akershus;161;0;100;0;161
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Øst;62;0;100;0;62
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Sør;80;0;100;0;80
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Vest;56;0;100;0;56
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Midt;57;0;100;0;57
2018;Luft;Streptococcus pneumoniae;Ceftriaxon;Nord;16;0;100;0;16
2018;Luft;Streptococcus pneumoniae;Erytromycin;Oslo/Akershus;161;13.664596273;86.335403727;22;139
2018;Luft;Streptococcus pneumoniae;Erytromycin;Øst;62;14.516129032;85.483870968;9;53
2018;Luft;Streptococcus pneumoniae;Erytromycin;Sør;80;20;80;16;64
2018;Luft;Streptococcus pneumoniae;Erytromycin;Vest;56;1.7857142857;98.214285714;1;55
2018;Luft;Streptococcus pneumoniae;Erytromycin;Midt;57;1.7543859649;98.245614035;1;56
2018;Luft;Streptococcus pneumoniae;Erytromycin;Nord;16;12.5;87.5;2;14
2018;Luft;Streptococcus pneumoniae;Erytromycin;Norge;432;11.805555556;88.194444444;51;381
2018;Luft;Streptococcus pneumoniae;Klindamycin;Norge;432;5.0925925926;94.907407407;22;410
2018;Luft;Streptococcus pneumoniae;Klindamycin;Oslo/Akershus;161;7.4534161491;92.546583851;12;149
2018;Luft;Streptococcus pneumoniae;Klindamycin;Øst;62;8.064516129;91.935483871;5;57
2018;Luft;Streptococcus pneumoniae;Klindamycin;Sør;80;3.75;96.25;3;77
2018;Luft;Streptococcus pneumoniae;Klindamycin;Vest;56;0;100;0;56
2018;Luft;Streptococcus pneumoniae;Klindamycin;Midt;57;0;100;0;57
2018;Luft;Streptococcus pneumoniae;Klindamycin;Nord;16;12.5;87.5;2;14
2018;Luft;Streptococcus pneumoniae;Penicillin G;Oslo/Akershus;161;0;100;0;161
2018;Luft;Streptococcus pneumoniae;Penicillin G;Øst;62;1.6129032258;98.387096774;1;61
2018;Luft;Streptococcus pneumoniae;Penicillin G;Sør;80;1.25;98.75;1;79
2018;Luft;Streptococcus pneumoniae;Penicillin G;Vest;56;0;100;0;56
2018;Luft;Streptococcus pneumoniae;Penicillin G;Midt;57;0;100;0;57
2018;Luft;Streptococcus pneumoniae;Penicillin G;Nord;16;0;100;0;16
2018;Luft;Streptococcus pneumoniae;Penicillin G;Norge;432;0.462962963;99.537037037;2;430
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Norge;432;8.1018518519;91.898148148;35;397
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Oslo/Akershus;161;12.422360248;87.577639752;20;141
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Øst;62;9.6774193548;90.322580645;6;56
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Sør;80;3.75;96.25;3;77
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Vest;56;5.3571428571;94.642857143;3;53
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Midt;57;1.7543859649;98.245614035;1;56
2018;Luft;Streptococcus pneumoniae;Tetracyklin;Nord;16;12.5;87.5;2;14
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Oslo/Akershus;161;10.559006211;89.440993789;17;144
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Øst;62;9.6774193548;90.322580645;6;56
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Sør;80;5;95;4;76
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Vest;56;7.1428571429;92.857142857;4;52
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Midt;57;5.2631578947;94.736842105;3;54
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Nord;16;12.5;87.5;2;14
2018;Luft;Streptococcus pneumoniae;Trimetoprim - sulfa;Norge;432;8.3333333333;91.666666667;36;396
2018;Gonorre;Neisseria gonorrhoeae;Azitromycin;Norge;100;7;93;7;93
2018;Gonorre;Neisseria gonorrhoeae;Azitromycin;Oslo/Akershus;71;7.0422535211;92.957746479;5;66
2018;Gonorre;Neisseria gonorrhoeae;Azitromycin;Øst;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Azitromycin;Sør;5;0;100;0;5
2018;Gonorre;Neisseria gonorrhoeae;Azitromycin;Vest;16;0;100;0;16
2018;Gonorre;Neisseria gonorrhoeae;Azitromycin;Midt;3;33.333333333;66.666666667;1;2
2018;Gonorre;Neisseria gonorrhoeae;Betalaktamase;Oslo/Akershus;71;7.0422535211;92.957746479;5;66
2018;Gonorre;Neisseria gonorrhoeae;Betalaktamase;Øst;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Betalaktamase;Sør;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Betalaktamase;Vest;16;6.25;93.75;1;15
2018;Gonorre;Neisseria gonorrhoeae;Betalaktamase;Midt;3;66.666666667;33.333333333;2;1
2018;Gonorre;Neisseria gonorrhoeae;Betalaktamase;Norge;100;10;90;10;90
2018;Gonorre;Neisseria gonorrhoeae;Cefixim;Norge;100;0;100;0;100
2018;Gonorre;Neisseria gonorrhoeae;Cefixim;Oslo/Akershus;71;0;100;0;71
2018;Gonorre;Neisseria gonorrhoeae;Cefixim;Øst;5;0;100;0;5
2018;Gonorre;Neisseria gonorrhoeae;Cefixim;Sør;5;0;100;0;5
2018;Gonorre;Neisseria gonorrhoeae;Cefixim;Vest;16;0;100;0;16
2018;Gonorre;Neisseria gonorrhoeae;Cefixim;Midt;3;0;100;0;3
2018;Gonorre;Neisseria gonorrhoeae;Ceftriaxon;Oslo/Akershus;71;0;100;0;71
2018;Gonorre;Neisseria gonorrhoeae;Ceftriaxon;Øst;5;0;100;0;5
2018;Gonorre;Neisseria gonorrhoeae;Ceftriaxon;Sør;5;0;100;0;5
2018;Gonorre;Neisseria gonorrhoeae;Ceftriaxon;Vest;16;0;100;0;16
2018;Gonorre;Neisseria gonorrhoeae;Ceftriaxon;Midt;3;0;100;0;3
2018;Gonorre;Neisseria gonorrhoeae;Ceftriaxon;Norge;100;0;100;0;100
2018;Gonorre;Neisseria gonorrhoeae;Ciprofloxacin;Norge;100;58;42;58;42
2018;Gonorre;Neisseria gonorrhoeae;Ciprofloxacin;Oslo/Akershus;71;57.746478873;42.253521127;41;30
2018;Gonorre;Neisseria gonorrhoeae;Ciprofloxacin;Øst;5;60;40;3;2
2018;Gonorre;Neisseria gonorrhoeae;Ciprofloxacin;Sør;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Ciprofloxacin;Vest;16;62.5;37.5;10;6
2018;Gonorre;Neisseria gonorrhoeae;Ciprofloxacin;Midt;3;100;0;3;0
2018;Gonorre;Neisseria gonorrhoeae;Penicillin G;Oslo/Akershus;71;9.8591549296;90.14084507;7;64
2018;Gonorre;Neisseria gonorrhoeae;Penicillin G;Øst;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Penicillin G;Sør;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Penicillin G;Vest;16;12.5;87.5;2;14
2018;Gonorre;Neisseria gonorrhoeae;Penicillin G;Midt;3;66.666666667;33.333333333;2;1
2018;Gonorre;Neisseria gonorrhoeae;Penicillin G;Norge;100;13;87;13;87
2018;Gonorre;Neisseria gonorrhoeae;Tetracyklin;Norge;100;70;30;70;30
2018;Gonorre;Neisseria gonorrhoeae;Tetracyklin;Oslo/Akershus;71;69.014084507;30.985915493;49;22
2018;Gonorre;Neisseria gonorrhoeae;Tetracyklin;Øst;5;80;20;4;1
2018;Gonorre;Neisseria gonorrhoeae;Tetracyklin;Sør;5;20;80;1;4
2018;Gonorre;Neisseria gonorrhoeae;Tetracyklin;Vest;16;81.25;18.75;13;3
2018;Gonorre;Neisseria gonorrhoeae;Tetracyklin;Midt;3;100;0;3;0
2019;Blod;Enterococcus faecalis;Ampicillin;Oslo/Akershus;106;0;100;0;106
2019;Blod;Enterococcus faecalis;Ampicillin;Øst;93;0;100;0;93
